area,price,title,community,link,time,Latitude,model
40平,4500,茶陵路345弄，看房客户多，采光棒，有钥匙房源,茶陵路345弄,/zufang/shz4118511.html,2017.07.26上架,"[u'121.4689005', u'31.20274347']",1室1厅
41平,3800,龙潭小区，看房有钥匙，温馨之家，受欢迎好房,龙潭小区,/zufang/shz4118269.html,2017.07.26上架,"[u'121.432625', u'31.281057']",1室1厅
112平,12000,福鑫大楼，2室2厅1卫，看房客户多，生活很便利,福鑫大楼,/zufang/shz4118077.html,2017.07.26上架,"[u'121.50767', u'31.225465']",2室2厅
102平,14500,链家有钥匙，两室户，光线充足，出行方便,滨江名人苑,/zufang/shz4117989.html,2017.07.26上架,"[u'121.505333', u'31.22967']",2室2厅
85平,7500,适合自住，交通便利，钥匙在店，真实在租,公园3000,/zufang/shz4117935.html,2017.07.26上架,"[u'121.530524', u'31.297659']",2室2厅
32平,4500,受欢迎好房，高区景观好，享受好房，1室0厅1卫,宛南六村,/zufang/shz4117909.html,2017.07.26上架,"[u'121.453365', u'31.186191']",1室0厅
40平,6000,凯旋一村，实地看房，1室1厅，享受好房,凯旋一村,/zufang/shz4117823.html,2017.07.26上架,"[u'121.431059', u'31.199503']",1室1厅
89平,7500,万科金色雅筑，链家有钥匙，真实在租，上门实拍,万科金色雅筑,/zufang/shz4117547.html,2017.07.26上架,"[u'121.5248736', u'31.14983971']",3室2厅
67平,3300,新凯城紫竹苑，两室户，链家房源，光线充足,新凯城紫竹苑,/zufang/shz4116829.html,2017.07.25上架,"[u'121.2373132', u'31.11566971']",2室1厅
33平,4200,潍坊四村，高区阳光房，放心好房，多次带看,潍坊四村,/zufang/shz4116757.html,2017.07.25上架,"[u'121.530817', u'31.224111']",1室0厅
40平,4200,龙柏四村，链家好房，上门实拍，一室小户型,龙柏四村,/zufang/shz4116595.html,2017.07.25上架,"[u'121.369651', u'31.184004']",1室1厅
77平,8500,汝南街小区，高清大图，真实在租，最近看房多,汝南街小区,/zufang/shz4116559.html,2017.07.25上架,"[u'121.4910559', u'31.20805712']",2室2厅
85平,7000,和平花苑，采光棒，人气房源，放心好房,和平花苑,/zufang/shz4116200.html,2017.07.25上架,"[u'121.513195', u'31.277629']",2室2厅
40平,3900,长虹公寓，有钥匙，人气房源，高区采光好,长虹公寓,/zufang/shz4116089.html,2017.08.06上架,"[u'121.392886', u'31.212162']",1室1厅
70平,5500,平南一二村，出行方便，光线非常好，2室1厅,平南一二村,/zufang/shz4115826.html,2017.07.25上架,"[u'121.402152', u'31.159642']",2室1厅
42平,4200,控江路2021号，地铁沿线，高清大图，适合自住,控江路2021号,/zufang/shz4115697.html,2017.07.25上架,"[u'121.5161942', u'31.27826855']",2室1厅
51平,6800,圣天地酒店式公寓，交通方便，上门实拍，最近看房多,圣天地酒店式公寓,/zufang/shz4115685.html,2017.07.25上架,"[u'121.450132', u'31.249045']",1室1厅
48平,5000,天道俪晶国际公寓，钥匙在店，真实在租，看房客户多,天道俪晶国际公寓,/zufang/shz4115573.html,2017.07.25上架,"[u'121.469625', u'31.261422']",1室1厅
98平,16000,国际丽都城，视野很好，看房有钥匙，有爱有家,国际丽都城,/zufang/shz4115571.html,2017.07.25上架,"[u'121.465737', u'31.239547']",2室2厅
41平,3200,永吉路97弄，有钥匙方便看，如您所见，一室小户型,永吉路97弄,/zufang/shz4115048.html,2017.07.24上架,"[u'121.540425', u'31.290023']",1室1厅
54平,4000,杨思路502弄，地铁沿线，好房好心情，好楼层,杨思路502弄,/zufang/shz4115027.html,2017.07.24上架,"[u'121.5012605', u'31.16681792']",2室1厅
40平,3500,工农三村，房型正气，地铁沿线，小户型,工农三村,/zufang/shz4114949.html,2017.07.24上架,"[u'121.542249', u'31.32952']",1室1厅
64平,5000,大华二村，有爱有家，两室户，人气房源,大华二村,/zufang/shz4114613.html,2017.07.24上架,"[u'121.422363', u'31.278963']",2室1厅
90平,9000,近地铁，简约二室，享受好房，钥匙在店,申峰大厦,/zufang/shz4114542.html,2017.07.24上架,"[u'121.448368', u'31.19374']",2室2厅
127平,14000,高清照片，看房客户多，有钥匙房源，高区景观房,东淮海公寓,/zufang/shz4114523.html,2017.07.24上架,"[u'121.491527', u'31.23342']",3室2厅
56平,3500,银都新村，看房有钥匙，链家好房，2室1厅,银都新村（8至10区）,/zufang/shz4114187.html,2017.07.24上架,"[u'121.401935', u'31.099706']",2室1厅
60平,2300,人气房源，精致户型，钥匙在链家，低楼层,宜达新居,/zufang/shz4113974.html,2017.07.23上架,"[u'121.156015', u'31.168892']",2室1厅
37平,4000,看房方便，采光好，一链倾城，交通方便,凯旋一村,/zufang/shz4113904.html,2017.07.23上架,"[u'121.431059', u'31.199503']",1室1厅
45平,6800,温馨一室，地铁沿线，实地看房，高清大图,君悦静安,/zufang/shz4113751.html,2017.07.23上架,"[u'121.444049', u'31.236724']",1室1厅
26平,5500,南塘浜路93弄，高清大图，附近有地铁，1室0厅1卫,南塘浜路93弄,/zufang/shz4113598.html,2017.07.23上架,"[u'121.480571', u'31.210266']",1室0厅
84平,8500,恒阳花苑，适合自住，光线棒，看房有钥匙,恒阳花苑,/zufang/shz4113321.html,2017.07.23上架,"[u'121.515318', u'31.275143']",2室2厅
31平,4500,享受好房，受欢迎好房，钥匙在店，近地铁,梅园新村（浦东）,/zufang/shz4113038.html,2017.07.23上架,"[u'121.529064', u'31.242789']",1室1厅
94平,7500,汇元坊，近地铁，有爱有家，好楼层,汇元坊,/zufang/shz4112879.html,2017.07.23上架,"[u'121.530273', u'31.29947']",2室2厅
78平,10000,看房客户多，一室小户型，近地铁，空气清新,久阳滨江公寓,/zufang/shz4112848.html,2017.07.23上架,"[u'121.523797', u'31.228404']",1室1厅
44平,5800,人气房源，1室0厅，出行方便，高清照片,恒升半岛,/zufang/shz4112836.html,2017.07.23上架,"[u'121.495936', u'31.253093']",1室0厅
72平,5400,梅花新村，生活很便利，实地看房，好房好心情,梅花新村（花木）,/zufang/shz4112621.html,2017.07.23上架,"[u'121.553987', u'31.208897']",2室1厅
134平,10000,南溪公寓，有钥匙方便看，有爱有家，多次带看,南溪公寓,/zufang/shz4112512.html,2017.07.23上架,"[u'121.445274', u'31.19399']",3室2厅
60平,7000,交通便利，享受好房，南北户型，链家有钥匙,望族新苑,/zufang/shz4112468.html,2017.07.23上架,"[u'121.404019', u'31.145069']",2室2厅
70平,8300,瑞虹新城，生活很便利，2室2厅1卫，多次带看,瑞虹新城（一期）,/zufang/shz4112377.html,2017.07.23上架,"[u'121.502015', u'31.268977']",2室2厅
61平,4500,受欢迎好房，高清照片，链家有钥匙，生活很便利,水电路1344弄,/zufang/shz4111724.html,2017.07.22上架,"[u'121.4818993', u'31.30028445']",2室1厅
46平,4500,钥匙房，简约二室，如您所见，低楼层,新泾七村,/zufang/shz4111654.html,2017.07.22上架,"[u'121.3694236', u'31.22485231']",2室0厅
98平,10500,东晖花苑，两室户，看房方便，交通便利,东晖花苑,/zufang/shz4111574.html,2017.07.22上架,"[u'121.4784229', u'31.20350887']",2室2厅
61平,5000,平南三四村，视野开阔，受欢迎好房，上门实勘,平南三四村,/zufang/shz4111409.html,2017.07.22上架,"[u'121.398567', u'31.159085']",2室1厅
40平,3800,平南三四村，看房客户多，交通便利，高清实拍,平南三四村,/zufang/shz4111158.html,2017.07.22上架,"[u'121.398567', u'31.159085']",1室0厅
29平,4200,真实在租，高清实拍，上下楼方便，两室户,延平小区,/zufang/shz4110878.html,2017.07.22上架,"[u'121.4684978', u'31.27921309']",2室0厅
87平,8700,万源城尚郡，实地看房，低楼层，地铁沿线,万源城尚郡,/zufang/shz4110825.html,2017.07.22上架,"[u'121.404264', u'31.149729']",3室2厅
26平,3900,定西路439弄，最近看房多，放心好房，有钥匙,定西路439弄,/zufang/shz4110755.html,2017.07.22上架,"[u'121.4293445', u'31.2092384']",1室0厅
89平,4500,南方新村，近地铁，2室1厅，闹中取静,南方新村,/zufang/shz4110710.html,2017.07.22上架,"[u'121.404966', u'31.140495']",2室1厅
140平,13000,达安花园，出行方便，看房客户多，舒适三室,达安花园,/zufang/shz4110560.html,2017.07.22上架,"[u'121.43529', u'31.236859']",3室2厅
30平,3800,龙华路2373弄，钥匙在店，温馨一室，好房好心情,龙华路2373弄,/zufang/shz4110528.html,2017.07.22上架,"[u'121.4587594', u'31.18795253']",1室0厅
43平,2500,如您所见，链家有钥匙，多次带看，1室1厅1卫,银都新村（1至7区）,/zufang/shz4110272.html,2017.07.22上架,"[u'121.4027955', u'31.10103285']",1室1厅
111平,8500,放心好房，南北户型，生活很便利，视野开阔,精文城上城,/zufang/shz4109621.html,2017.07.21上架,"[u'121.471145', u'31.254568']",2室2厅
41平,7500,瑞雪大楼，高清照片，低楼层，有钥匙方便看,瑞雪大楼,/zufang/shz4109338.html,2017.07.21上架,"[u'121.470632', u'31.214641']",1室2厅
108平,6500,九英里，交通便利，看房有钥匙，简约二室,九英里,/zufang/shz4109086.html,2017.07.21上架,"[u'121.4386571', u'31.3371981']",2室2厅
50平,4800,万航小区，温馨之家，最近看房多，高清实拍,万航小区,/zufang/shz4109059.html,2017.07.21上架,"[u'121.429284', u'31.233346']",1室0厅
52平,2600,高清大图，低区出入方便，最近看房多，有钥匙房源,红旗五村,/zufang/shz4108646.html,2017.07.21上架,"[u'121.4093154', u'31.01766634']",2室1厅
38平,3200,真北一街坊，看房客户多，有爱有家，温馨一室,真北一街坊,/zufang/shz4108642.html,2017.07.21上架,"[u'121.404523', u'31.263646']",1室1厅
73平,4200,高清大图，2室1厅，地铁沿线，链家有钥匙,凌兆新村,/zufang/shz4108615.html,2017.07.21上架,"[u'121.4997321', u'31.15107711']",2室1厅
112平,13000,亚都国际名园，真实在租，上门实勘，受欢迎好房,亚都国际名园,/zufang/shz4108303.html,2017.08.06上架,"[u'121.444404', u'31.194692']",2室2厅
102平,11800,苏堤春晓名苑，享受好房，交通方便，看房有钥匙,苏堤春晓名苑,/zufang/shz4107581.html,2017.07.20上架,"[u'121.436246', u'31.242947']",2室2厅
39平,3600,高区采光好，人气房源，1室1厅，交通方便,南方新村,/zufang/shz4107490.html,2017.07.20上架,"[u'121.404966', u'31.140495']",1室1厅
73平,5200,古美西路316弄，低楼层，2室1厅1卫，链家好房,古美西路316弄,/zufang/shz4107488.html,2017.07.20上架,"[u'121.40246', u'31.13966']",2室1厅
72平,6500,世和园，交通方便，人气房源，两室户,世和园,/zufang/shz4107296.html,2017.07.20上架,"[u'121.530499', u'31.323362']",2室2厅
112平,6800,人气房源，有钥匙房源，采光好，好房待租,中环家园,/zufang/shz4106758.html,2017.07.20上架,"[u'121.419559', u'31.271653']",2室2厅
34平,4000,高清实拍，一链倾城，看房客户多，温馨一室,芷江西路270弄,/zufang/shz4106722.html,2017.07.20上架,"[u'121.4665796', u'31.26329577']",1室1厅
47平,4000,古美小区，高区景观好，有钥匙方便看，多次带看,古美小区,/zufang/shz4106659.html,2017.07.20上架,"[u'121.404954', u'31.160694']",1室1厅
57平,5200,市光三村，两室户，实地看房，链家有钥匙,市光三村,/zufang/shz4106285.html,2017.07.20上架,"[u'121.545871', u'31.324487']",2室1厅
93平,4000,地铁沿线，受欢迎好房，简约二室，看房有钥匙,毕加索小镇（一期）（公寓）,/zufang/shz4105864.html,2017.07.20上架,"[u'121.653788', u'31.221435']",2室2厅
76平,8100,万邦都市花园，出行方便，看房有钥匙，一链倾城,万邦都市花园,/zufang/shz4105470.html,2017.07.19上架,"[u'121.559261', u'31.207145']",2室1厅
50平,4500,视野开阔，链家好房，两室户，最近看房多,金杨四街坊,/zufang/shz4105379.html,2017.07.19上架,"[u'121.578972', u'31.24942342']",2室1厅
118平,13800,2室2厅2卫，地铁沿线，人气房源，如您所见,中福城,/zufang/shz4105374.html,2017.07.19上架,"[u'121.484027', u'31.239123']",2室2厅
52平,5500,中东小区，交通便利，钥匙房，看房客户多,中东小区,/zufang/shz4105330.html,2017.07.19上架,"[u'121.4200163', u'31.20657993']",2室1厅
36平,4500,吴东小区，近地铁，小户型，好房待租,吴东小区,/zufang/shz4105205.html,2017.07.19上架,"[u'121.4287573', u'31.19655944']",1室1厅
94平,7500,梦蝶苑，闹中取静，一链倾城，交通方便,梦蝶苑,/zufang/shz4104796.html,2017.07.19上架,"[u'121.443307', u'31.170582']",2室2厅
64平,5800,视野很好，生活很便利，2室1厅，有钥匙方便看,安顺路180弄,/zufang/shz4104687.html,2017.07.19上架,"[u'121.423162', u'31.20726915']",2室1厅
59平,4600,金泰公寓，多次带看，看房有钥匙，出行方便,金泰公寓,/zufang/shz4104415.html,2017.07.19上架,"[u'121.365983', u'31.165068']",2室1厅
109平,12000,绿洲雅宾利花园，最近看房多，附近有地铁，房型正气,绿洲雅宾利花园（二期）,/zufang/shz4104353.html,2017.07.19上架,"[u'121.48062', u'31.264998']",2室2厅
53平,4800,简约二室，好房好心情，看房有钥匙，闹中取静,柳营路1025弄,/zufang/shz4104282.html,2017.07.19上架,"[u'121.4572586', u'31.26759173']",2室2厅
56平,5000,中友嘉园，交通方便，链家房源，温馨一室,中友嘉园,/zufang/shz4104097.html,2017.07.19上架,"[u'121.406154', u'31.165245']",1室1厅
35平,3200,天池二村，有钥匙方便看，链家房源，1室1厅,天池二村,/zufang/shz4103944.html,2017.07.19上架,"[u'121.549245', u'31.190442']",1室1厅
65平,4500,南北户型，上下楼方便，真实在租，地铁沿线,金地未未来,/zufang/shz4103801.html,2017.07.19上架,"[u'121.5934244', u'31.31238769']",1室1厅
65平,7500,南京西路450弄，采光好，好房待租，简约二室,南京西路450弄,/zufang/shz4103349.html,2017.07.18上架,"[u'121.4749708', u'31.23711423']",2室1厅
33平,3500,控江二村107弄小区，交通方便，链家房源，小户型,控江二村107弄小区,/zufang/shz4103285.html,2017.07.18上架,"[u'121.5342058', u'31.28983357']",1室0厅
54平,4700,温馨之家，高区景观房，实地看房，放心好房,光新大楼,/zufang/shz4103151.html,2017.07.18上架,"[u'121.437916', u'31.257518']",1室1厅
57平,7800,春天花园，钥匙在链家，小户型，看房客户多,春天花园,/zufang/shz4103041.html,2017.07.18上架,"[u'121.409898', u'31.223009']",1室2厅
116平,13800,老西门新苑，适合自住，链家房源，最近看房多,老西门新苑,/zufang/shz4102846.html,2017.07.18上架,"[u'121.489579', u'31.221871']",2室2厅
48平,5000,新领地，温馨一室，钥匙房，好楼层,新领地,/zufang/shz4102624.html,2017.07.18上架,"[u'121.556841', u'31.209192']",1室1厅
46平,4600,新领地，钥匙在链家，温馨一室，最近看房多,新领地,/zufang/shz4102421.html,2017.07.18上架,"[u'121.556841', u'31.209192']",1室1厅
114平,13500,香榭丽花园，最近看房多，交通方便，有爱有家,香榭丽花园,/zufang/shz4101847.html,2017.07.17上架,"[u'121.542131', u'31.23323']",2室2厅
57平,3800,链家有钥匙，上门实拍，简约二室，链家房源,三泉路415弄,/zufang/shz4101704.html,2017.08.05上架,"[u'121.446667', u'31.315208']",2室1厅
40平,4200,有钥匙方便看，高清实拍，一室小户型，地铁沿线,临沂六村,/zufang/shz4101553.html,2017.07.17上架,"[u'121.518163', u'31.199051']",1室1厅
122平,11500,宏润花园，近地铁，两室户，享受好房,宏润花园,/zufang/shz4101111.html,2017.07.17上架,"[u'121.445516', u'31.180838']",2室2厅
41平,4000,南北户型，近地铁，好房好心情，1室1厅1卫,香楠小区,/zufang/shz4101061.html,2017.07.17上架,"[u'121.6193856', u'31.22197164']",1室1厅
139平,8000,绿洲康城亲水湾，如您所见，改善住房，看房有钥匙,绿洲康城亲水湾（中央区）,/zufang/shz4100889.html,2017.07.17上架,"[u'121.590724', u'31.158247']",3室2厅
40平,4390,出行方便，1室1厅，链家好房，高区采光好,平南三四村,/zufang/shz4100650.html,2017.07.16上架,"[u'121.398567', u'31.159085']",1室1厅
118平,13500,上海知音苑，有爱有家，高清照片，交通方便,上海知音苑,/zufang/shz4100381.html,2017.07.16上架,"[u'121.433957', u'31.239495']",3室2厅
87平,5500,链家房源，有钥匙房源，高清大图，人气房源,营口大厦,/zufang/shz4100315.html,2017.07.16上架,"[u'121.54032', u'31.29897722']",2室1厅
93平,4600,绿地蔷薇九里，受欢迎好房，钥匙房，放心好房,绿地蔷薇九里（公寓）,/zufang/shz4100077.html,2017.07.16上架,"[u'121.236356', u'31.064969']",3室2厅
130平,18000,海琪园，空气清新，最近看房多，南北户型,海琪园,/zufang/shz4100040.html,2017.07.20上架,"[u'121.510218', u'31.226139']",3室2厅
59平,5000,桃林一小区，有钥匙房源，受欢迎好房，链家好房,桃林一小区,/zufang/shz4099648.html,2017.07.16上架,"[u'121.549623', u'31.234018']",2室1厅
